,date,apple_price,price_diff_apple,percent_price_diff_apple,apple_vol,vol_diff_apple,percent_vol_diff_apple,microsoft_price,price_diff_microsoft,percent_price_diff_microsoft,microsoft_vol,vol_diff_microsoft,percent_vol_diff_microsoft,google_price,price_diff_google,percent_price_diff_google,google_vol,vol_diff_google,percent_vol_diff_google,nvidia_price,price_diff_nvidia,percent_price_diff_nvidia,nvidia_vol,vol_diff_nvidia,percent_vol_diff_nvidia,meta_price,price_diff_meta,percent_price_diff_meta,meta_vol,vol_diff_meta,percent_vol_diff_meta
11,2024-01-18,188.63,-2.930000000000007,-0.015295468782626886,77400000.0,8500000.0,0.12336719883889691,393.87,-4.800000000000011,-0.012040033110091053,21980000.0,-7350000.0,-0.25059665871121717,143.48,-2.9000000000000057,-0.01981144965159176,25690000.0,-8580000.0,-0.25036475051065077,571.07,-23.839999999999918,-0.0400732883965641,48620000.0,-5730000.0,-0.10542778288868448,376.13,-7.319999999999993,-0.01908984222193244,15930000.0,-5740000.0,-0.2648823257960313
12,2024-01-17,182.68,-5.949999999999989,-0.03154323278375648,47190000.0,-30210000.0,-0.39031007751937985,389.47,-4.399999999999977,-0.011171198618833533,20260000.0,-1720000.0,-0.07825295723384895,141.47,-2.009999999999991,-0.014008921103986549,20940000.0,-4750000.0,-0.18489684702218767,560.53,-10.540000000000077,-0.018456581504894487,47250000.0,-1370000.0,-0.028177704648292834,368.37,-7.759999999999991,-0.020631164756865994,12660000.0,-3270000.0,-0.20527306967984937
13,2024-01-16,183.63,0.9499999999999886,0.0052003503393911465,65440000.0,18250000.0,0.3867344776435686,390.27,0.7999999999999545,0.0020540734844787245,26920000.0,6660000.0,0.32872655478775914,142.49,1.0200000000000102,0.00721000918922754,22630000.0,1690000.0,0.0807067812798472,563.82,3.2900000000000773,0.005869444989563544,44150000.0,-3100000.0,-0.06560846560846556,367.46,-0.910000000000025,-0.002470342318864227,15260000.0,2600000.0,0.2053712480252765
14,2024-01-12,185.92,2.289999999999992,0.012470729183684526,40480000.0,-24960000.0,-0.38141809290953543,388.47,-1.7999999999999545,-0.004612191559689283,21660000.0,-5260000.0,-0.1953937592867756,142.65,0.1599999999999966,0.0011228858165484024,18790000.0,-3840000.0,-0.1696862571807335,547.1,-16.720000000000027,-0.029654854386151674,35300000.0,-8850000.0,-0.20045300113250286,374.49,7.03000000000003,0.0191313340227508,19310000.0,4050000.0,0.26539973787680204
15,2024-01-11,185.59,-0.3299999999999841,-0.0017749569707400381,49130000.0,8650000.0,0.21368577075098805,384.63,-3.840000000000032,-0.009884933199474921,27850000.0,6190000.0,0.28578024007386893,142.08,-0.5699999999999932,-0.0039957939011566745,24010000.0,5220000.0,0.27780734433209164,548.22,1.1200000000000045,0.0020471577408152086,59680000.0,24380000.0,0.6906515580736543,369.67,-4.819999999999993,-0.012870837672568025,16890000.0,-2420000.0,-0.12532366649404458
16,2024-01-10,186.19,0.5999999999999943,0.003232932808879818,45900000.0,-3230000.0,-0.06574394463667821,382.77,-1.8600000000000136,-0.004835816238982993,25170000.0,-2680000.0,-0.09622980251346502,142.28,0.19999999999998863,0.0014076576576576016,21120000.0,-2890000.0,-0.12036651395251974,543.5,-4.720000000000027,-0.008609682244354544,52810000.0,-6870000.0,-0.11511394101876671,370.47,0.8000000000000114,0.002164092298536646,22020000.0,5130000.0,0.30373001776198927
17,2024-01-09,185.14,-1.0500000000000114,-0.005639400612277856,42840000.0,-3060000.0,-0.06666666666666665,375.79,-6.979999999999961,-0.01823549389973078,20830000.0,-4340000.0,-0.17242749304727856,140.95,-1.3300000000000125,-0.009347764970480843,24760000.0,3640000.0,0.17234848484848486,531.4,-12.100000000000023,-0.022263109475621046,77310000.0,24500000.0,0.46392728649876913,357.43,-13.04000000000002,-0.03519853159500097,13340000.0,-8680000.0,-0.39418710263396917
18,2024-01-08,185.56,0.4200000000000159,0.0022685535270607904,59140000.0,16300000.0,0.38048552754435105,374.69,-1.1000000000000227,-0.0029271667686741054,23130000.0,2300000.0,0.1104176668266923,138.84,-2.109999999999985,-0.014969847463639496,21400000.0,-3360000.0,-0.13570274636510504,522.53,-8.870000000000005,-0.016691757621377534,64250000.0,-13060000.0,-0.16893028068813865,358.66,1.2300000000000182,0.003441233248468345,13550000.0,210000.0,0.015742128935532174
19,2024-01-05,181.18,-4.3799999999999955,-0.023604225048501792,62380000.0,3240000.0,0.05478525532634437,367.75,-6.939999999999998,-0.018521978168619335,21000000.0,-2130000.0,-0.09208819714656291,135.73,-3.1100000000000136,-0.02239988475943544,22510000.0,1110000.0,0.05186915887850474,490.97,-31.559999999999945,-0.06039844602223787,41500000.0,-22750000.0,-0.35408560311284043,351.95,-6.710000000000036,-0.018708526180784113,13750000.0,200000.0,0.014760147601476037
20,2024-01-04,181.91,0.7299999999999898,0.00402914228943585,70700000.0,8320000.0,0.1333760820775889,367.94,0.18999999999999773,0.0005166553365056892,20700000.0,-300000.0,-0.014285714285714235,136.39,0.6599999999999966,0.004862594857437452,25690000.0,3180000.0,0.14127054642381154,479.98,-10.990000000000009,-0.0223842597307371,30440000.0,-11060000.0,-0.2665060240963856,347.12,-4.829999999999984,-0.013723540275607293,11660000.0,-2090000.0,-0.15200000000000002
21,2024-01-03,184.25,2.3400000000000034,0.012863503930515163,56440000.0,-14260000.0,-0.20169731258840173,370.6,2.660000000000025,0.007229439582540742,21800000.0,1100000.0,0.0531400966183575,138.92,2.530000000000001,0.018549747048903997,23160000.0,-2530000.0,-0.09848189957181785,475.69,-4.2900000000000205,-0.008937872411350467,31820000.0,1380000.0,0.045335085413928944,344.47,-2.6499999999999773,-0.00763424752247055,14280000.0,2620000.0,0.2246998284734134
22,2024-01-02,185.64,1.3899999999999864,0.007544097693351404,79820000.0,23380000.0,0.41424521615875265,370.87,0.2699999999999818,0.0007285483000538662,24820000.0,3020000.0,0.13853211009174315,138.17,-0.75,-0.005398790670889775,23600000.0,440000.0,0.01899827288428324,481.68,5.990000000000009,0.012592234438394856,40840000.0,9020000.0,0.28346951602765547,346.29,1.8199999999999932,0.005283478967689437,18050000.0,3770000.0,0.2640056022408963
23,2023-12-29,192.53,6.890000000000015,0.03711484593837544,42670000.0,-37150000.0,-0.4654221999498872,376.04,5.170000000000016,0.01394019467738028,18730000.0,-6090000.0,-0.24536663980660756,139.69,1.5200000000000102,0.011000940869942966,18730000.0,-4870000.0,-0.20635593220338988,495.22,13.54000000000002,0.028109948513536098,38930000.0,-1910000.0,-0.046767874632713036,353.96,7.669999999999959,0.02214906581189169,14990000.0,-3060000.0,-0.1695290858725762
24,2023-12-28,193.58,1.0500000000000114,0.005453695527969815,33830000.0,-8840000.0,-0.2071713147410359,375.28,-0.7600000000000477,-0.0020210615891927963,14190000.0,-4540000.0,-0.2423918846769888,140.23,0.539999999999992,0.0038657026272459483,15960000.0,-2770000.0,-0.1478910838227443,495.22,0.0,0.0,24440000.0,-14490000.0,-0.37220652453120984,358.32,4.360000000000014,0.01231777601988937,11740000.0,-3250000.0,-0.21681120747164773
25,2023-12-27,193.15,-0.4300000000000068,-0.002221303853703893,47900000.0,14070000.0,0.41590304463493943,374.07,-1.2099999999999795,-0.0032242592197825326,14870000.0,680000.0,0.047921071176885155,140.37,0.14000000000001478,0.0009983598374101454,19570000.0,3610000.0,0.22619047619047628,494.17,-1.0500000000000114,-0.00212026977908808,23220000.0,-1220000.0,-0.04991816693944351,357.83,-0.4900000000000091,-0.001367492743916121,13210000.0,1470000.0,0.12521294718909703
26,2023-12-26,193.05,-0.09999999999999432,-0.0005177323323841687,28810000.0,-19090000.0,-0.39853862212943636,374.66,0.5900000000000318,0.0015772449006872247,12650000.0,-2220000.0,-0.14929388029589774,141.52,1.1500000000000057,0.00819263375365109,16530000.000000002,-3039999.999999998,-0.15533980582524265,492.79,-1.3799999999999955,-0.0027925612643422415,24280000.0,1060000.0,0.04565030146425486,354.83,-3.0,-0.008383869435206637,9880000.0,-3330000.0,-0.25208175624526874
27,2023-12-22,193.6,0.549999999999983,0.002849002849002691,37150000.0,8340000.0,0.2894828184658105,374.58,-0.08000000000004093,-0.00021352693108434018,17110000.0,4460000.0,0.35256916996047427,141.49,-0.030000000000001137,-0.0002119841718485338,26530000.0,9999999.999999998,0.6049606775559586,488.3,-4.490000000000009,-0.009111386188843107,25250000.0,970000.0,0.039950576606260224,353.39,-1.4399999999999977,-0.004058281430544208,11770000.0,1890000.0,0.1912955465587045
28,2023-12-21,194.68,1.0800000000000125,0.0055785123966942685,44080000.0,6930000.0,0.1865410497981157,373.54,-1.0399999999999636,-0.002776442949436575,17630000.0,520000.0,0.030391583869082472,140.42,-1.0700000000000216,-0.007562371899074272,27400000.0,870000.0,0.03279306445533359,489.9,1.599999999999966,0.003276674175711536,29920000.0,4670000.0,0.1849504950495049,354.09,0.6999999999999886,0.001980814397690933,15220000.0,3450000.0,0.29311809685641466
29,2023-12-20,194.83,0.15000000000000568,0.0007704951715636899,50130000.0,6050000.0,0.13725045372050815,370.62,-2.920000000000016,-0.007817101247523772,26020000.0,8390000.0,0.4758933635847986,138.34,-2.079999999999984,-0.014812704742913962,48940000.0,21540000.0,0.7861313868613138,481.11,-8.789999999999964,-0.017942437232088104,39400000.0,9480000.0,0.3168449197860963,349.28,-4.810000000000002,-0.013584117032392928,15990000.0,770000.0,0.050591327201051195
30,2023-12-19,196.94,2.109999999999985,0.010829954319149904,40230000.0,-9900000.0,-0.19748653500897662,373.26,2.6399999999999864,0.007123198963898236,20530000.0,-5490000.0,-0.21099154496541117,136.65,-1.6899999999999977,-0.01221627873355502,25440000.0,-23500000.0,-0.48017981201471194,496.04,14.930000000000007,0.03103240423188036,46310000.0,6910000.0,0.17538071065989858,350.36,1.080000000000041,0.003092075125973537,17660000.0,1670000.0,0.1044402751719824
31,2023-12-18,195.89,-1.0500000000000114,-0.005331573067939521,55750000.0,15520000.0,0.3857817549092717,372.65,-0.6100000000000136,-0.0016342495847398997,21800000.0,1270000.0,0.06186069167072583,135.8,-0.8499999999999943,-0.006220270764727309,32260000.0,6820000.0,0.26808176100628933,500.77,4.729999999999961,0.00953552132892499,41260000.0,-5050000.0,-0.10904772187432521,344.62,-5.740000000000009,-0.016383148761274113,18360000.0,700000.0,0.039637599093997666
32,2023-12-15,197.57,1.6800000000000068,0.008576241768339488,128540000.0,72790000.0,1.3056502242152468,370.73,-1.919999999999959,-0.005152287669394795,78500000.0,56700000.0,2.6009174311926606,132.6,-3.200000000000017,-0.02356406480117834,50850000.0,18590000.0,0.5762554246745195,488.9,-11.870000000000005,-0.023703496615212538,47990000.0,6730000.0,0.1631119728550654,334.92,-9.699999999999989,-0.028146944460565204,31780000.0,13420000.0,0.7309368191721133
33,2023-12-14,198.11,0.5400000000000205,0.0027332084830693493,65959999.99999999,-62580000.00000001,-0.48685234168352265,365.93,-4.800000000000011,-0.012947428047366039,43070000.0,-35430000.0,-0.4513375796178344,131.94,-0.6599999999999966,-0.004977375565610842,38600000.0,-12250000.0,-0.24090462143559488,483.5,-5.399999999999977,-0.011045203518101787,38160000.0,-9830000.0,-0.20483434048760163,333.17,-1.75,-0.005225128388869016,19340000.0,-12440000.0,-0.3914411579609818
34,2023-12-13,197.96,-0.15000000000000568,-0.000757155115844732,67760000.0,1800000.0000000075,0.027289266221952824,374.37,8.439999999999998,0.023064520536714594,30360000.0,-12710000.0,-0.2951009983747388,132.57,0.6299999999999955,0.004774897680764001,29640000.0,-8960000.0,-0.23212435233160622,480.88,-2.6200000000000045,-0.005418821096173754,43610000.0,5450000.0,0.14281970649895182,334.74,1.5699999999999932,0.004712309031425388,16200000.0,-3140000.0,-0.1623578076525336
35,2023-12-12,194.71,-3.25,-0.016417458072337854,51290000.0,-16470000.0,-0.2430637544273908,374.38,0.009999999999990905,2.671154205735604e-05,24710000.0,-5650000.0,-0.18610013175230566,132.52,-0.04999999999998295,-0.0003771592366296206,28950000.0,-690000.0,-0.023279352226720618,476.57,-4.310000000000002,-0.00896273498585931,36990000.0,-6620000.0,-0.151800045861041,334.22,-0.5199999999999818,-0.0015534444643603429,17980000.0,1780000.0,0.1098765432098765
36,2023-12-11,193.18,-1.5300000000000011,-0.007857839864413796,60780000.0,9490000.0,0.1850263209202574,371.3,-3.079999999999984,-0.008226935199529883,27660000.0,2950000.0,0.1193848644273574,133.29,0.7699999999999818,0.005810443706610213,31040000.0,2090000.0,0.07219343696027636,466.27,-10.300000000000011,-0.021612774618628983,50110000.0,13120000.0,0.3546904568802378,325.28,-8.940000000000055,-0.026748848064149566,25510000.0,7530000.0,0.41879866518353737
37,2023-12-08,195.71,2.530000000000001,0.013096593850295157,53410000.0,-7370000.0,-0.12125699243172094,374.23,2.930000000000007,0.007891193105305616,20150000.0,-7510000.0,-0.27151120751988433,134.99,1.700000000000017,0.012754145097156666,32260000.0,1220000.0,0.03930412371134029,475.06,8.79000000000002,0.01885173826323805,35920000.0,-14190000.0,-0.28317701057673117,332.75,7.470000000000027,0.022964830300049366,14090000.0,-11420000.0,-0.44766758134065077
38,2023-12-07,194.27,-1.4399999999999977,-0.007357825353839886,47340000.0,-6070000.0,-0.11364912937652127,370.95,-3.2800000000000296,-0.008764663442268228,22870000.0,2720000.0,0.13498759305210917,136.93,1.9399999999999977,0.014371434921105264,55030000.0,22770000.0,0.7058276503409795,465.96,-9.100000000000023,-0.019155475097882402,34170000.0,-1750000.0,-0.048719376391982205,326.59,-6.160000000000025,-0.018512396694215005,15710000.0,1620000.0,0.11497515968772176
39,2023-12-06,192.32,-1.950000000000017,-0.010037576568693196,40900000.0,-6440000.0,-0.13603717786227287,368.8,-2.1499999999999773,-0.00579592937053508,21120000.0,-1750000.0,-0.0765194578049847,130.02,-6.909999999999997,-0.050463740597385454,22900000.0,-32130000.0,-0.5838633472651281,455.03,-10.930000000000007,-0.023456949094342927,38060000.0,3890000.0,0.11384255194615167,317.45,-9.139999999999986,-0.02798616001714682,11290000.0,-4420000.0,-0.2813494589433482
40,2023-12-05,193.42,1.0999999999999943,0.00571963394342756,65349999.99999999,24449999.999999993,0.5977995110024448,372.52,3.7199999999999704,0.010086767895878479,22920000.0,1800000.0,0.08522727272727271,130.99,0.9699999999999989,0.007460390709121745,27320000.0,4420000.0,0.1930131004366813,465.66,10.630000000000052,0.023361097070522918,36220000.0,-1840000.0,-0.048344718864950065,318.29,0.8400000000000318,0.0026460859977950335,15890000.0,4600000.0,0.4074402125775023
41,2023-12-04,189.43,-3.9899999999999807,-0.02062868369351656,43070000.0,-22279999.999999993,-0.34093343534812537,369.14,-3.3799999999999955,-0.009073338344249948,31940000.0,9020000.0,0.3935427574171029,129.27,-1.7199999999999989,-0.013130773341476387,36540000.0,9220000.0,0.3374816983894582,455.1,-10.560000000000002,-0.022677490014173407,42880000.0,6660000.0,0.18387631143014915,320.02,1.7299999999999613,0.005435294856891426,19000000.0,3110000.0,0.19572057898049078
42,2023-12-01,191.24,1.8100000000000023,0.009554980731668605,45700000.0,2630000.0,0.06106338518690513,374.51,5.3700000000000045,0.014547326217695167,33040000.0,1100000.0,0.03443957420162813,131.86,2.5900000000000034,0.02003558443567721,31440000.0,-5100000.0,-0.13957307060755342,467.65,12.549999999999955,0.02757635684464943,36930000.0,-5950000.0,-0.13875932835820892,324.82,4.800000000000011,0.01499906255859007,15280000.0,-3720000.0,-0.1957894736842105
43,2023-11-30,189.95,-1.2900000000000205,-0.006745450742522641,47990000.0,2290000.0,0.05010940919037199,378.91,4.400000000000034,0.011748684948332588,29350000.0,-3690000.0,-0.111682808716707,132.53,0.6699999999999875,0.005081146670711245,37390000.0,5950000.0,0.18924936386768443,467.7,0.05000000000001137,0.00010691756655623053,52040000.0,15110000.0,0.4091524505821824,327.15,2.329999999999984,0.007173203620466584,22400000.0,7120000.0,0.46596858638743455
44,2023-11-29,189.37,-0.5799999999999841,-0.003053435114503733,37940000.0,-10050000.0,-0.20941862888101692,378.85,-0.060000000000002274,-0.00015834894829902524,24360000.0,-4990000.0,-0.17001703577512772,134.99,2.460000000000008,0.018561835056213782,23840000.0,-13550000.0,-0.3623963626638138,481.4,13.699999999999989,0.029292281376950946,36040000.0,-16000000.0,-0.3074558032282859,332.2,5.050000000000011,0.015436344184624806,15980000.0,-6420000.0,-0.28660714285714284
45,2023-11-28,190.4,1.0300000000000011,0.0054390875006600226,37790000.0,-150000.0,-0.0039536109646810536,382.7,3.849999999999966,0.010162333377325972,20330000.0,-4030000.0,-0.16543513957307066,137.2,2.2099999999999795,0.016371583080228014,18700000.0,-5140000.0,-0.21560402684563762,478.21,-3.1899999999999977,-0.0066265060240964235,38950000.0,2910000.0,0.08074361820199782,338.99,6.7900000000000205,0.020439494280553916,12390000.0,-3590000.0,-0.22465581977471838
46,2023-11-27,189.79,-0.6100000000000136,-0.0032037815126051417,40400000.0,2610000.0,0.06906589044720834,378.61,-4.089999999999975,-0.010687222367389504,22140000.0,1810000.0,0.08903098868667003,136.41,-0.789999999999992,-0.00575801749271132,23330000.0,4630000.0,0.2475935828877005,482.42,4.210000000000036,0.008803663662407812,39390000.0,440000.0,0.011296534017971815,334.7,-4.2900000000000205,-0.012655240567568393,15650000.0,3260000.0,0.2631154156577886
47,2023-11-24,189.97,0.18000000000000682,0.0009484166710576059,24040000.0,-16360000.0,-0.404950495049505,377.43,-1.1800000000000068,-0.00311666358521967,9380000.0,-12760000.0,-0.5763324299909666,136.69,0.28000000000000114,0.0020526354372847333,12510000.0,-10820000.0,-0.46378054007715386,477.76,-4.660000000000025,-0.009659632685212083,29380000.0,-10010000.0,-0.2541254125412541,338.23,3.5300000000000296,0.010546758291007041,5470000.0,-10180000.0,-0.650479233226837
48,2023-11-22,191.31,1.3400000000000034,0.007053745328209793,39630000.0,15590000.0,0.6485024958402663,377.85,0.4200000000000159,0.0011127891264606227,23360000.0,13980000.0,1.490405117270789,138.49,1.8000000000000114,0.013168483429658373,17820000.0,5310000.0,0.4244604316546763,487.16,9.400000000000034,0.019675150703281963,90060000.0,60680000.0,2.065350578624915,341.49,3.259999999999991,0.009638411731661911,10720000.0,5250000.0,0.959780621572212
49,2023-11-21,190.64,-0.6700000000000159,-0.0035021692540903038,38130000.0,-1500000.0,-0.037850113550340625,373.07,-4.78000000000003,-0.012650522694190869,28420000.0,5060000.0,0.21660958904109595,136.97,-1.5200000000000102,-0.010975521698317614,22640000.0,4820000.0,0.27048260381593714,499.44,12.279999999999973,0.025207324082436866,56570000.0,-33490000.0,-0.3718632023095714,336.98,-4.509999999999991,-0.013206828896892953,11980000.0,1260000.0,0.11753731343283591
50,2023-11-20,191.45,0.8100000000000023,0.0042488459924465705,46540000.0,8410000.0,0.22056123787044313,377.44,4.3700000000000045,0.01171361942798943,52530000.0,24110000.0,0.8483462350457425,136.25,-0.7199999999999989,-0.005256625538439086,27850000.0,5210000.0,0.23012367491166086,504.09,4.649999999999977,0.009310427679000366,41610000.0,-14960000.0,-0.26445112250309355,339.97,2.990000000000009,0.008872930144222302,16739999.999999998,4759999.999999998,0.39732888146911494
51,2023-11-17,189.69,-1.759999999999991,-0.009193000783494387,50940000.0,4400000.0,0.09454232917920069,369.85,-7.589999999999975,-0.02010915642221278,40330000.0,-12200000.0,-0.23224823910146586,135.31,-0.9399999999999977,-0.006899082568807335,37290000.0,9440000.0,0.33895870736086176,492.98,-11.109999999999957,-0.022039715130234616,32590000.000000004,-9019999.999999996,-0.21677481374669538,335.04,-4.930000000000007,-0.014501279524663957,14520000.0,-2219999.999999998,-0.13261648745519705
52,2023-11-16,189.71,0.020000000000010232,0.00010543518372085892,53990000.0,3050000.0,0.059874361994503245,376.17,6.319999999999993,0.017088008652156317,26430000.0,-13900000.0,-0.3446565831886933,136.93,1.6200000000000045,0.011972507575197744,27160000.0,-10130000.0,-0.2716545990882274,494.8,1.8199999999999932,0.003691833340094819,33480000.0,889999.9999999963,0.027308990487879603,334.19,-0.8500000000000227,-0.002537010506208248,18930000.0,4410000.0,0.30371900826446274
53,2023-11-15,188.01,-1.700000000000017,-0.008961045806757717,53230000.0,-760000.0,-0.01407668086682723,369.67,-6.5,-0.017279421538134332,26150000.0,-280000.0,-0.01059402194475978,134.62,-2.3100000000000023,-0.016869933542686066,23200000.0,-3960000.0,-0.14580265095729017,488.88,-5.920000000000016,-0.011964430072756715,47130000.0,13650000.0,0.4077060931899641,332.71,-1.4800000000000182,-0.004428618450582067,14530000.0,-4400000.0,-0.23243528790279977
54,2023-11-14,187.44,-0.5699999999999932,-0.0030317536301259773,59710000.0,6480000.0,0.12173586323501784,370.27,0.5999999999999659,0.0016230692239023181,26810000.0,660000.0,0.025239005736137576,133.62,-1.0,-0.007428316743425922,32270000.000000004,9070000.000000004,0.39094827586206904,496.56,7.680000000000007,0.015709376534118746,41350000.0,-5780000.0,-0.12263950774453636,336.31,3.6000000000000227,0.010820233837275817,17180000.0,2650000.0,0.182381280110117
55,2023-11-13,184.8,-2.6399999999999864,-0.014084507042253502,41970000.0,-17740000.0,-0.297102662870541,366.68,-3.589999999999975,-0.009695627515056482,19940000.0,-6870000.0,-0.2562476687803058,132.09,-1.5300000000000011,-0.011450381679389277,18010000.0,-14260000.000000004,-0.4418964982956307,486.2,-10.360000000000014,-0.02086354116320288,38180000.0,-3170000.0,-0.07666263603385737,329.19,-7.1200000000000045,-0.021170943474770332,16050000.0,-1130000.0,-0.06577415599534342
56,2023-11-10,186.4,1.5999999999999943,0.008658008658008587,66180000.00000001,24210000.000000007,0.576840600428878,369.67,2.990000000000009,0.008154248936402375,28070000.0,8130000.0,0.4077231695085255,132.59,0.5,0.0037852979029449063,26930000.0,8920000.0,0.49528039977790117,483.35,-2.849999999999966,-0.005861785273549858,42240000.0,4060000.0,0.10633839706652704,328.77,-0.4200000000000159,-0.001275858926455875,19120000.0,3070000.0,0.1912772585669782
57,2023-11-09,182.41,-3.990000000000009,-0.021405579399141672,52450000.0,-13730000.000000007,-0.2074644907827139,360.69,-8.980000000000018,-0.024291936051072605,23820000.0,-4250000.0,-0.1514071962949769,130.24,-2.3499999999999943,-0.01772381024209968,22890000.0,-4040000.0,-0.15001856665428892,469.5,-13.850000000000023,-0.02865418433847111,53440000.0,11200000.0,0.26515151515151514,320.55,-8.21999999999997,-0.025002281230039114,16100000.000000002,-3019999.999999998,-0.15794979079497895
